pickup_datetime,Pickup_longitude,Pickup_latitude
9/5/14 9:11,-73.994387,40.745985
4/19/14 12:33,-73.979265,40.723585
9/21/14 1:40,-74.00654,40.744452
6/3/14 20:18,-73.977279,40.759912
9/24/14 23:37,-74.002382,40.7398
7/22/14 14:55,-73.984658,40.759163
7/6/14 1:50,-74.000455,40.732477
4/13/14 11:31,-73.990915,40.770012
5/30/14 11:44,-73.987482,40.732907
5/26/14 19:10,-73.991469,40.750506
8/19/14 20:51,-73.977138,40.749792
9/27/14 2:55,-73.988347,40.722727
5/3/14 21:59,-73.988267,40.748802
5/13/14 23:02,-73.981305,40.74959
9/13/14 1:29,-73.986168,40.734736
4/23/14 23:39,-73.975875,40.75289
6/19/14 19:45,-73.984153,40.765467
9/7/14 20:01,-73.982548,40.745082
8/4/14 10:57,-73.87195,40.772292
6/26/14 17:10,-73.93982,40.804572
9/20/14 16:23,0,0
7/24/14 14:08,-73.993134,40.746498
5/11/14 23:43,-73.99971,40.726702
4/17/14 20:29,-73.993362,40.767707
4/13/14 18:53,-73.942698,40.707445
7/2/14 21:45,-73.975878,40.760783
9/14/14 13:44,-73.9999,40.73331
5/19/14 0:56,-73.960712,40.765197
5/14/14 19:18,-73.959515,40.774162
7/7/14 7:11,-73.99778,40.75666
6/23/14 17:53,-73.962871,40.766675
7/24/14 19:05,-73.988657,40.759167
4/13/14 22:33,-73.995859,40.764435
6/16/14 16:44,-73.98604,40.762307
8/16/14 21:48,-73.983657,40.72594
8/8/14 9:30,-74.000467,40.742742
7/4/14 16:20,0,0
7/19/14 3:21,-73.966897,40.763977
6/16/14 23:08,-73.97953,40.764477
7/26/14 17:42,-73.982969,40.740908
5/20/14 13:55,-74.010808,40.704292
9/11/14 9:32,-73.98699,40.77105
6/4/14 12:46,-73.97904,40.76156
6/2/14 0:57,-74.004008,40.724046
8/29/14 22:22,-74.007142,40.748887
4/27/14 12:25,-73.86272,40.768687
4/27/14 1:39,-73.987642,40.740624
9/24/14 14:12,-74.004743,40.740717
9/18/14 16:16,-73.985517,40.752587
6/16/14 22:01,-73.988756,40.742845
8/2/14 23:35,-74.000065,40.72714
8/19/14 5:46,-73.952643,40.772308
4/30/14 9:54,-73.97874,40.762172
4/17/14 7:46,-73.962765,40.772362
9/14/14 15:33,-74.004905,40.730087
9/3/14 8:14,-73.992699,40.7478
5/29/14 20:14,-73.940588,40.793286
9/23/14 23:17,-73.962942,40.772545
5/18/14 4:42,-73.99749,40.763773
4/24/14 18:35,-74.00537,40.720427
5/11/14 15:04,-73.984518,40.75729
5/2/14 19:38,-73.978882,40.764249
7/8/14 2:11,-73.987383,40.768602
9/24/14 9:52,-73.995772,40.724717
5/22/14 7:30,-74.005953,40.736105
9/7/14 10:23,-74.001862,40.740577
9/21/14 14:07,-74.00089,40.725822
8/28/14 23:08,-74.000335,40.737831
7/28/14 20:40,-73.88528,40.773025
5/1/14 11:11,-73.996658,40.755643
5/8/14 1:17,-73.9968,40.747427
6/1/14 3:00,-73.984055,40.725532
4/8/14 18:35,-73.973998,40.743202
7/8/14 19:11,-73.994035,40.726712
5/21/14 11:20,-73.962653,40.775635
6/29/14 23:22,-73.973238,40.762774
4/12/14 11:49,-74.002258,40.72943
5/27/14 16:36,-73.96201,40.77664
