Date/Time,Lat,Lon,Base
4/23/14 16:04,40.7371,-74.1794,B02512
5/29/14 16:04,40.7375,-74.0053,B02512
7/2/14 16:04,40.7541,-73.996,B02512
6/23/14 16:06,40.7435,-73.9834,B02512
6/29/14 16:06,40.758,-73.9751,B02512
6/20/14 16:06,40.7608,-73.9839,B02512
6/20/14 16:07,40.7109,-74.0112,B02512
6/22/14 16:08,40.7742,-73.8724,B02512
5/17/14 16:10,40.7746,-73.9633,B02512
6/16/14 16:10,40.7685,-73.9647,B02512
6/8/14 16:11,40.7396,-73.9909,B02512
6/10/14 16:11,40.7429,-73.9868,B02512
5/21/14 16:12,40.7839,-73.9566,B02512
7/3/14 16:14,40.7541,-73.9744,B02512
4/23/14 16:14,40.7701,-73.9879,B02512
6/7/14 16:15,40.8942,-73.8991,B02512
4/13/14 16:18,40.7538,-73.9809,B02512
5/24/14 16:19,40.7413,-73.9852,B02512
6/26/14 16:21,40.7551,-73.9878,B02512
5/18/14 16:21,40.7474,-74.008,B02512
6/11/14 16:21,40.7544,-73.9803,B02512
4/7/14 16:21,40.7356,-73.997,B02512
4/7/14 16:21,40.7698,-73.9916,B02512
4/27/14 16:21,40.7764,-73.9641,B02512
6/3/14 16:21,40.7629,-73.9839,B02512
6/17/14 16:22,40.7386,-74.0055,B02512
5/2/14 16:23,40.7504,-73.9788,B02512
7/5/14 16:24,40.7651,-73.9724,B02512
6/12/14 16:25,40.7546,-73.991,B02512
6/21/14 16:26,40.7321,-74.0077,B02512
4/3/14 16:26,40.764,-73.9733,B02512
5/17/14 16:27,40.7167,-74.0149,B02512
5/5/14 16:28,40.7679,-73.9662,B02512
7/1/14 16:29,40.7051,-74.0073,B02512
5/8/14 16:29,40.7601,-73.9772,B02512
6/8/14 16:29,40.7601,-73.9772,B02512
5/22/14 16:29,40.6916,-73.9844,B02512
5/4/14 16:30,40.7632,-73.983,B02512
6/24/14 16:30,40.7637,-73.9741,B02512
6/25/14 16:32,40.732,-73.9968,B02512
4/17/14 16:32,40.8448,-74.0662,B02512
5/18/14 16:32,40.7245,-73.9987,B02512
5/29/14 16:32,40.7491,-74.0084,B02512
5/20/14 16:33,40.7106,-73.9858,B02512
6/6/14 16:33,40.76,-73.9651,B02512
4/29/14 16:33,40.7257,-74.0003,B02512
7/4/14 16:37,40.7464,-73.9716,B02512
4/3/14 16:38,40.7403,-73.9955,B02512
5/16/14 16:38,40.7555,-73.9739,B02512
4/5/14 16:39,40.7636,-73.9716,B02512
6/7/14 16:40,40.7552,-73.9881,B02512
5/1/14 16:41,40.7208,-73.958,B02512
6/24/14 16:41,40.7741,-73.8725,B02512
4/11/14 16:43,40.7563,-73.9744,B02512
4/6/14 16:45,40.7544,-73.9878,B02512
5/23/14 16:47,40.7842,-73.9834,B02512
4/24/14 16:47,40.7382,-74.0033,B02512
7/5/14 16:47,40.7578,-73.9751,B02512
6/27/14 16:47,40.7387,-73.9897,B02512
7/3/14 16:47,40.7685,-73.8624,B02512
4/10/14 16:48,40.7813,-73.9759,B02512
5/27/14 16:49,40.7558,-73.982,B02512
5/14/14 16:50,40.7561,-73.9824,B02512
6/22/14 16:52,40.7528,-73.9876,B02512
4/15/14 16:52,40.7634,-73.974,B02512
4/13/14 16:54,40.76,-73.9723,B02512
7/4/14 16:54,40.7512,-73.9749,B02512
6/2/14 16:55,40.6914,-74.1771,B02512
6/2/14 16:56,40.7706,-73.8655,B02512
4/18/14 16:56,40.7415,-74.0072,B02512
6/6/14 16:57,40.7511,-73.9782,B02512
4/24/14 16:58,40.7519,-73.9811,B02512
5/16/14 16:59,40.646,-73.7768,B02512
6/19/14 16:59,40.7213,-73.9991,B02512
4/2/14 17:00,40.7591,-73.967,B02512
4/29/14 17:00,40.7701,-73.9625,B02512
6/3/14 17:02,40.7789,-73.9559,B02512
5/26/14 17:02,40.7789,-73.9559,B02512
6/18/14 17:02,40.733,-73.9824,B02512
6/6/14 17:03,40.7582,-73.9763,B02512
4/12/14 17:04,40.7437,-73.9887,B02512
4/6/14 17:04,40.7437,-73.9887,B02512
5/11/14 17:04,40.7512,-73.9891,B02512
4/18/14 17:04,40.7554,-73.9839,B02512
4/29/14 17:06,40.7647,-73.9699,B02512
5/23/14 17:07,40.7915,-73.9523,B02512
6/3/14 17:07,40.7756,-73.9482,B02512
5/17/14 17:07,40.7701,-73.9803,B02512
5/19/14 17:08,40.7556,-73.9851,B02512
4/28/14 17:08,40.7527,-73.9856,B02512
6/1/14 17:08,40.7413,-73.9908,B02512
6/20/14 17:09,40.7324,-74.0087,B02512
6/25/14 17:09,40.7432,-73.9863,B02512
7/2/14 17:10,40.7697,-73.981,B02512
4/14/14 17:10,40.7227,-74.0087,B02512
4/20/14 17:11,40.7204,-74.0048,B02512
6/24/14 17:12,40.7615,-73.9824,B02512
4/29/14 17:12,40.6898,-73.9782,B02512
4/27/14 17:13,40.7296,-73.9983,B02512
5/30/14 17:14,40.7256,-74.0054,B02512
6/23/14 17:15,40.7199,-74.0043,B02512
5/3/14 17:16,40.7539,-73.9806,B02512
6/15/14 17:16,40.7649,-73.962,B02512
6/27/14 17:17,40.7539,-73.9764,B02512
5/18/14 17:17,40.7554,-73.9726,B02512
4/10/14 17:18,40.776,-73.9573,B02512
4/28/14 17:19,40.7631,-73.9742,B02512
4/15/14 17:19,40.7685,-73.8625,B02512
5/29/14 17:19,40.7938,-73.973,B02512
5/18/14 17:19,40.7857,-73.9553,B02512
4/16/14 17:19,40.7857,-73.9553,B02512
5/28/14 17:20,40.72,-73.9991,B02512
5/5/14 17:21,40.7782,-73.9628,B02512
6/17/14 17:21,40.751,-73.9767,B02512
5/9/14 17:22,40.7212,-74.0018,B02512
5/1/14 17:25,40.7287,-73.9898,B02512
6/22/14 17:25,40.7736,-73.9812,B02512
4/16/14 17:26,40.7328,-73.986,B02512
4/3/14 17:27,40.7566,-73.9739,B02512
6/17/14 17:27,40.7539,-73.982,B02512
4/4/14 17:31,40.72,-74.0038,B02512
6/26/14 17:32,40.7395,-73.9941,B02512
5/16/14 17:32,40.7457,-74.0091,B02512
6/29/14 17:32,40.7021,-74.0127,B02512
5/1/14 17:33,40.7534,-73.9904,B02512
5/17/14 17:34,40.7242,-74.001,B02512
5/6/14 17:35,40.755,-73.9988,B02512
5/24/14 17:36,40.6844,-74.2762,B02512
5/20/14 17:37,40.7574,-73.9762,B02512
5/10/14 17:39,40.7529,-73.8838,B02512
6/11/14 17:40,40.7617,-73.975,B02512
4/16/14 17:41,40.753,-73.9791,B02512
5/27/14 17:41,40.7459,-73.9884,B02512
6/22/14 17:42,40.7178,-73.9521,B02512
4/12/14 17:42,40.7816,-73.9803,B02512
6/18/14 17:45,40.7556,-73.9745,B02512
4/29/14 17:46,40.7214,-73.9974,B02512
5/6/14 17:46,40.7875,-73.9684,B02512
5/15/14 17:46,40.7685,-73.9689,B02512
6/28/14 17:46,40.753,-73.9701,B02512
4/28/14 17:48,40.7478,-74.0044,B02512
4/4/14 17:48,40.7745,-73.958,B02512
4/23/14 17:50,40.7562,-73.9698,B02512
6/19/14 17:50,40.7129,-74.0356,B02512
7/3/14 17:50,40.7129,-74.0356,B02512
4/10/14 17:52,40.7169,-74.0123,B02512
5/16/14 17:52,40.7634,-73.9672,B02512
4/2/14 17:52,40.7555,-73.9739,B02512
5/21/14 17:53,40.7581,-73.9816,B02512
5/23/14 17:54,40.7849,-73.9487,B02512
6/11/14 17:54,40.7332,-73.9956,B02512
6/30/14 17:54,40.7376,-73.9926,B02512
6/6/14 17:56,40.756,-73.9717,B02512
6/8/14 17:58,40.771,-73.9615,B02512
5/30/14 17:58,40.7221,-73.9994,B02512
4/30/14 17:59,40.7305,-74.0069,B02512
6/23/14 17:59,40.7565,-73.9844,B02512
5/16/14 18:00,40.7568,-73.9718,B02512
6/29/14 18:01,40.7381,-74.0085,B02512
6/2/14 18:02,40.7986,-73.9728,B02512
5/29/14 18:02,40.757,-73.972,B02512
6/11/14 18:03,40.7535,-73.9786,B02512
4/29/14 18:03,40.7732,-73.8857,B02512
6/3/14 18:03,40.742,-73.9851,B02512
4/10/14 18:05,40.786,-73.981,B02512
4/14/14 18:05,40.7059,-74.0167,B02512
6/23/14 18:05,40.7401,-73.9901,B02512
5/23/14 18:07,40.7403,-73.9884,B02512
6/21/14 18:08,40.7243,-73.9933,B02512
5/4/14 18:10,40.733,-73.9912,B02512
6/13/14 18:13,40.7535,-73.9739,B02512
6/18/14 18:13,40.7535,-73.9739,B02512
6/11/14 18:14,40.7615,-73.9765,B02512
6/19/14 18:14,40.7288,-74.0347,B02512
5/10/14 18:16,40.7219,-74.0041,B02512
5/7/14 18:17,40.7101,-73.9688,B02512
5/16/14 18:17,40.7473,-74.0007,B02512
5/5/14 18:18,40.6086,-73.9326,B02512
6/17/14 18:19,40.7103,-73.9845,B02512
5/27/14 18:20,40.7265,-73.9832,B02512
6/21/14 18:20,40.7829,-73.4372,B02512
6/19/14 18:20,40.7548,-73.9734,B02512
4/12/14 18:21,40.7548,-73.9831,B02512
6/1/14 18:21,40.7636,-73.9814,B02512
4/27/14 18:21,40.7643,-73.9688,B02512
6/18/14 18:25,40.7277,-74.0346,B02512
5/9/14 18:25,40.7277,-74.0346,B02512
5/31/14 18:26,40.7627,-73.9779,B02512
4/22/14 18:27,40.7551,-73.9753,B02512
4/13/14 18:31,40.6449,-73.7822,B02512
7/2/14 18:31,40.7327,-73.996,B02512
4/29/14 18:31,40.6757,-73.9844,B02512
4/20/14 18:31,40.7414,-73.9848,B02512
5/14/14 18:31,40.7603,-73.9782,B02512
4/26/14 18:32,40.7243,-73.9998,B02512
4/16/14 18:33,40.7666,-73.9692,B02512
5/20/14 18:33,40.7093,-73.9618,B02512
4/26/14 18:34,40.7278,-74.0017,B02512
4/4/14 18:35,40.7545,-73.9768,B02512
6/9/14 18:36,40.7578,-73.9691,B02512
5/20/14 18:36,40.7457,-74.0049,B02512
4/25/14 18:37,40.7414,-73.9913,B02512
6/24/14 18:38,40.7678,-73.9832,B02512
6/2/14 18:42,40.758,-73.9757,B02512
4/23/14 18:43,40.7284,-74.0071,B02512
6/4/14 18:43,40.7429,-73.9886,B02512
7/4/14 18:44,40.7591,-73.9765,B02512
5/10/14 18:44,40.763,-73.9718,B02512
4/22/14 18:45,40.7782,-73.962,B02512
4/21/14 18:45,40.7782,-73.962,B02512
4/17/14 18:47,40.7445,-74.0079,B02512
5/8/14 18:47,40.7445,-74.0079,B02512
4/7/14 18:47,40.7642,-73.9731,B02512
4/4/14 18:48,40.7211,-73.9569,B02512
6/14/14 18:49,40.7077,-74.0054,B02512
5/14/14 18:50,40.7341,-74.0039,B02512
4/16/14 18:51,40.6164,-73.9523,B02512
5/15/14 18:51,40.7565,-73.9746,B02512
6/15/14 18:54,40.7592,-74.0235,B02512
5/14/14 18:56,40.7255,-73.995,B02512
6/24/14 18:56,40.764,-73.9713,B02512
4/7/14 18:57,40.7584,-73.9724,B02512
7/5/14 18:57,40.741,-73.99,B02512
5/6/14 18:58,40.7215,-73.9989,B02512
5/29/14 19:00,40.7558,-73.9751,B02512
4/13/14 19:01,40.7899,-73.9697,B02512
5/16/14 19:02,40.7219,-74.0074,B02512
4/27/14 19:02,40.743,-74.0076,B02512
4/19/14 19:04,40.7688,-73.8625,B02512
5/22/14 19:05,40.7222,-74.002,B02512
6/8/14 19:05,40.7222,-74.002,B02512
6/1/14 19:05,40.7578,-73.9722,B02512
5/11/14 19:05,40.7045,-74.0103,B02512
5/16/14 19:06,40.7624,-73.9835,B02512
6/3/14 19:06,40.7525,-73.9754,B02512
4/10/14 19:06,40.7065,-74.0094,B02512
5/28/14 19:09,40.7354,-74.1689,B02512
5/28/14 19:09,40.7733,-73.9548,B02512
7/5/14 19:11,40.7287,-73.9984,B02512
6/2/14 19:11,40.7123,-73.9951,B02512
4/11/14 19:11,40.7608,-73.979,B02512
5/23/14 19:13,40.7843,-73.9539,B02512
4/6/14 19:13,40.7843,-73.9539,B02512
5/25/14 19:13,40.6836,-73.9975,B02512
6/4/14 19:13,40.6971,-73.9949,B02512
6/6/14 19:14,40.6881,-74.183,B02512
5/17/14 19:15,40.7417,-73.9918,B02512
4/28/14 19:15,40.7605,-73.9754,B02512
6/27/14 19:15,40.7641,-73.9813,B02512
4/4/14 19:16,40.727,-73.9998,B02512
6/21/14 19:17,40.7453,-73.9908,B02512
6/21/14 19:18,40.714,-73.9552,B02512
6/13/14 19:21,40.7368,-73.9888,B02512
4/17/14 19:22,40.7321,-73.9865,B02512
6/25/14 19:22,40.764,-73.979,B02512
7/3/14 19:23,40.7308,-74.0068,B02512
4/4/14 19:23,40.7541,-73.9764,B02512
5/7/14 19:24,40.7408,-73.992,B02512
5/21/14 19:27,40.7581,-73.9751,B02512
6/27/14 19:28,40.7234,-74.0036,B02512
4/19/14 19:28,40.7727,-73.9558,B02512
4/4/14 19:29,40.7625,-73.9769,B02512
4/27/14 19:31,40.738,-74.0308,B02512
5/20/14 19:32,40.7517,-73.9862,B02512
6/28/14 19:33,40.7274,-74.0057,B02512
7/5/14 19:34,40.7324,-73.9969,B02512
7/4/14 19:34,40.7304,-74.0461,B02512
5/15/14 19:35,40.7104,-73.9847,B02512
4/20/14 19:37,40.7441,-73.984,B02512
5/1/14 19:38,40.8262,-73.9439,B02512
5/30/14 19:41,40.7218,-74.0042,B02512
4/27/14 19:41,40.7594,-73.9828,B02512
6/26/14 19:43,40.7327,-74.0077,B02512
5/6/14 19:43,40.7616,-73.9825,B02512
5/14/14 19:45,40.759,-73.9624,B02512
5/29/14 19:46,40.6879,-74.181,B02512
5/21/14 19:47,40.7122,-73.8232,B02512
7/2/14 19:47,40.764,-73.9766,B02512
4/9/14 19:50,40.7167,-74.0024,B02512
6/8/14 19:50,40.6953,-74.1798,B02512
5/8/14 19:50,40.7371,-74.0021,B02512
5/9/14 19:50,40.7437,-73.9792,B02512
4/9/14 19:51,40.751,-73.9729,B02512
4/7/14 19:52,40.7999,-73.6507,B02512
5/25/14 19:52,40.7261,-73.9962,B02512
4/28/14 19:53,40.702,-73.9867,B02512
6/19/14 19:53,40.6436,-73.7899,B02512
6/3/14 19:54,40.7295,-73.987,B02512
5/19/14 19:54,40.7102,-74.015,B02512
4/15/14 19:55,40.7592,-73.9777,B02512
5/12/14 19:56,40.7995,-73.9638,B02512
4/2/14 19:56,40.7333,-74.0056,B02512
7/4/14 19:57,40.8132,-74.2143,B02512
6/9/14 19:57,40.7384,-73.9917,B02512
4/22/14 19:58,40.7236,-74.0027,B02512
5/24/14 19:59,40.764,-73.9766,B02512
4/14/14 20:00,40.7533,-73.9664,B02512
4/24/14 20:01,40.7636,-73.9794,B02512
5/22/14 20:01,40.7322,-74.0076,B02512
4/6/14 20:04,40.7146,-74.0101,B02512
4/19/14 20:05,40.7271,-74.0347,B02512
4/13/14 20:05,40.7475,-74.009,B02512
7/3/14 20:06,40.7685,-73.8626,B02512
4/17/14 20:06,40.7685,-73.8626,B02512
5/12/14 20:08,40.7218,-73.9829,B02512
6/17/14 20:09,40.6449,-73.7822,B02512
5/16/14 20:09,40.7274,-73.9937,B02512
4/3/14 20:10,40.73,-73.9856,B02512
5/9/14 20:11,40.7195,-74.0323,B02512
5/17/14 20:11,40.7195,-74.0323,B02512
4/13/14 20:12,40.7103,-73.9847,B02512
5/15/14 20:14,40.7516,-73.977,B02512
7/4/14 20:15,40.7608,-73.979,B02512
6/22/14 20:16,40.7636,-73.9754,B02512
5/8/14 20:17,40.7588,-73.9776,B02512
5/20/14 20:17,40.742,-74.0055,B02512
6/10/14 20:18,40.7497,-73.9931,B02512
4/5/14 20:20,40.7399,-73.9934,B02512
5/9/14 20:45,40.737,-73.998,B02512
6/20/14 20:45,40.7345,-74.01,B02512
5/30/14 20:45,40.7737,-73.956,B02512
4/19/14 20:46,40.7233,-74.0083,B02512
7/1/14 20:46,40.7186,-74.0339,B02512
6/3/14 20:46,40.7186,-74.0339,B02512
5/10/14 20:47,40.7308,-74.001,B02512
6/22/14 20:47,40.7546,-73.9893,B02512
4/11/14 20:47,40.7592,-74.0228,B02512
6/5/14 20:48,40.7555,-73.9731,B02512
4/26/14 20:48,40.7649,-73.9807,B02512
6/5/14 20:48,40.7617,-73.9845,B02512
7/4/14 20:49,40.7138,-74.0635,B02512
6/7/14 20:49,40.7218,-73.9934,B02512
4/30/14 20:50,40.7203,-73.9794,B02512
7/3/14 20:50,40.7324,-73.9931,B02512
5/5/14 20:50,40.7035,-73.9907,B02512
6/12/14 20:51,40.7636,-73.9694,B02512
5/22/14 20:51,40.7498,-73.9899,B02512
5/30/14 20:52,40.7634,-73.9792,B02512
5/9/14 20:52,40.7655,-73.9758,B02512
4/22/14 20:55,40.6728,-73.9834,B02512
6/25/14 20:58,40.7626,-73.9787,B02512
4/11/14 20:58,40.7406,-74.0068,B02512
6/30/14 20:58,40.7605,-73.9706,B02512
5/20/14 20:58,40.7605,-73.9706,B02512
5/14/14 20:59,40.7615,-73.9785,B02512
4/10/14 20:59,40.7573,-73.9742,B02512
6/1/14 21:01,40.6609,-73.8847,B02512
4/17/14 21:02,40.7587,-73.9795,B02512
4/7/14 21:03,40.7321,-73.9959,B02512
6/12/14 21:03,40.7551,-73.9872,B02512
6/29/14 21:04,40.7462,-74.0081,B02512
6/22/14 21:09,40.7251,-73.9921,B02512
6/14/14 21:09,40.7257,-73.9946,B02512
6/29/14 21:10,40.7494,-73.9922,B02512
6/15/14 21:11,40.7537,-73.9744,B02512
5/24/14 21:14,40.7693,-73.983,B02512
5/6/14 21:14,40.7575,-73.978,B02512
5/23/14 21:15,40.7644,-73.9774,B02512
7/1/14 21:17,40.7461,-74.0096,B02512
4/26/14 21:17,40.7017,-73.9867,B02512
4/18/14 21:19,40.7272,-73.9938,B02512
7/5/14 21:20,40.7294,-73.9877,B02512
5/20/14 21:20,40.7366,-73.9927,B02512
7/4/14 21:23,40.7419,-74.0038,B02512
5/4/14 21:23,40.7614,-73.9794,B02512
6/26/14 21:23,40.7094,-74.0808,B02512
6/30/14 21:24,40.7636,-73.9725,B02512
5/20/14 21:24,40.7405,-74.0082,B02512
4/25/14 21:26,40.7315,-74.0004,B02512
5/7/14 21:27,40.7425,-73.9847,B02512
4/28/14 21:28,40.7441,-74.0013,B02512
4/9/14 21:29,40.7647,-73.9837,B02512
6/27/14 21:31,40.7708,-73.8658,B02512
5/7/14 21:31,40.7231,-73.9839,B02512
4/5/14 21:31,40.7508,-73.9945,B02512
7/4/14 21:32,40.7598,-73.9745,B02512
5/26/14 21:33,40.774,-73.8719,B02512
4/29/14 21:36,40.6834,-73.975,B02512
5/13/14 21:38,40.7653,-73.9789,B02512
4/29/14 21:38,40.7282,-73.9992,B02512
7/2/14 21:40,40.725,-73.9996,B02512
5/1/14 21:41,40.7635,-73.9878,B02512
5/30/14 21:42,40.7643,-73.9766,B02512
5/18/14 21:43,40.7446,-73.9738,B02512
5/8/14 21:43,40.7386,-74.0305,B02512
6/1/14 21:43,40.7386,-74.0305,B02512
4/13/14 21:43,40.7191,-74.0065,B02512
6/19/14 21:43,40.7063,-74.0091,B02512
4/2/14 21:44,40.7373,-74.0057,B02512
5/2/14 21:44,40.6861,-73.9739,B02512
6/25/14 21:46,40.7607,-73.9876,B02512
5/29/14 21:47,40.7424,-73.9851,B02512
5/15/14 21:48,40.7126,-73.9607,B02512
6/19/14 21:50,40.7438,-73.9924,B02512
5/16/14 21:50,40.6464,-73.7901,B02512
6/24/14 21:52,40.6832,-73.9755,B02512
6/1/14 21:52,40.7737,-73.9838,B02512
5/4/14 21:55,40.7408,-73.9859,B02512
6/2/14 21:56,40.7472,-73.9855,B02512
6/11/14 21:57,40.7593,-73.9809,B02512
6/14/14 21:57,40.7301,-74.0048,B02512
6/2/14 21:59,40.8453,-74.1574,B02512
6/10/14 22:00,40.7438,-73.9848,B02512
6/17/14 22:01,40.7586,-73.9744,B02512
6/7/14 22:02,40.7265,-74.0037,B02512
7/4/14 22:03,40.7397,-74.0269,B02512
6/9/14 22:03,40.7397,-74.0269,B02512
5/18/14 22:06,40.7313,-73.9886,B02512
6/17/14 22:07,40.7151,-74.0079,B02512
5/28/14 22:07,40.7321,-74.0065,B02512
6/18/14 22:08,40.7404,-74.0079,B02512
4/11/14 22:09,40.7619,-73.9899,B02512
5/30/14 22:11,40.699,-73.9577,B02512
5/30/14 22:12,40.7368,-73.9867,B02512
4/17/14 22:13,40.746,-73.9906,B02512
5/20/14 22:14,40.7058,-74.0088,B02512
4/30/14 22:16,40.759,-73.9724,B02512
6/22/14 22:17,40.7386,-73.9855,B02512
4/22/14 22:17,40.7627,-73.9713,B02512
6/12/14 22:21,40.7432,-74.0075,B02512
6/30/14 22:23,40.7256,-73.9881,B02512
6/15/14 22:26,40.7079,-73.9464,B02512
6/13/14 22:30,40.8548,-73.9369,B02512
6/16/14 22:35,40.7406,-74.0057,B02512
6/5/14 22:35,40.7384,-73.9855,B02512
6/3/14 22:42,40.7401,-73.9792,B02512
6/23/14 22:42,40.7416,-74.0038,B02512
5/25/14 22:42,40.7635,-73.9764,B02512
4/7/14 22:44,40.7627,-73.9832,B02512
6/7/14 22:45,40.7702,-73.9818,B02512
4/8/14 22:45,40.7644,-73.974,B02512
5/7/14 22:47,40.7144,-74,B02512
7/1/14 22:47,40.7228,-73.9554,B02512
5/15/14 22:49,40.6922,-73.9873,B02512
5/29/14 22:57,40.7466,-74.0095,B02512
4/29/14 22:57,40.7218,-73.9975,B02512
6/27/14 23:00,40.7051,-73.9205,B02512
5/24/14 23:01,40.7426,-74.0042,B02512
5/2/14 23:01,40.7554,-73.9702,B02512
